Batch_ID,Plant_City,Production_Line,Machine_ID,Product_Category,SKU,Shift,Supervisor_ID,Batch_Start,Batch_End,Planned_Output_Units,Actual_Output_Units,Good_Units,Rework_Units,Scrap_Units,Scrap_Reason,Downtime_Minutes,Downtime_Reason,Energy_kWh,Water_Liters,Unit_Weight_kg,Material_Input_kg,Output_kg,Yield_pct,QA_Score,QA_Result,Ambient_Temp_C,Humidity_pct,Supplier,Raw_Material_Lot,Maintenance_Flag
BAT-100353,BENGALURU,BL-03,MC-BL-03-4, PersonalCare ,SHAMPOO_250ML,C,SUP-BE-74,2024-11-01 00:15:00,2024-11-01 02:27:00,1780.0,1586.0,1507.0,29.0,50.0,Underfill,11.0,Planned Cleaning,808.1,7195.0,0.28,464.97,430.08,92.5,87.6,Conditional Pass,23.2,71.2,CareChem Solutions,PSC-2411-85324, No 
BAT-103806,Hyderabad,HY-02,MC-HY-02-3,PersonalCare,Soap_100g,C,SUP-HY-83,2024-11-01 01:30:00,2024-11-01 03:00:00,2465.0,1914.0,1796.0,52.0,66.0, Seal Failure ,19.0,CHANGEOVER,295.3,5037.0,0.11,214.4,203.28,94.81,82.3, Conditional Pass ,27.2,49.1,AromaLabs,PSC-2411-14881,No
BAT-101089,Chennai,CH-03,MC-CH-03-3,Beverages,SparklingWater_500ml,C,SUP-CH-59,2024-11-01 04:30:00, 2024-11-01 05:38:00 ,1764.0,1484.0,1405.0,36.0,43.0,Label Misprint,12.0,Power Fluctuation,367.6,8181.0,0.52,795.94,749.32,94.14,86.0,Conditional Pass,34.5,68.1,AquaPure Pvt Ltd,BEV-2411-96589,No
BAT-100912,Hyderabad,HY-01,MC-HY-01-5,Dairy,Milk_1L,C,SUP-HY-59,2024-11-01 06:00:00,2024-11-01 07:25:00,2069.0,1680.0,1577.0,51.0,,Label Misprint,15.0,Planned Cleaning,432.1,8656.0,1.03,1829.76,1676.84,91.64,87.8, Conditional Pass ,29.4,55.3,FreshFarm Dairies,DRY-2411-45718,No
BAT-101499,Bengaluru,BL-01,MC-BL-01-6,Beverages,Juice_1L,C,SUP-BE-87,2024-11-01 06:45:00,2024-11-01 08:04:00,2610.0,2273.0,2167.0,41.0,65.0,Damaged Pack,12.0,Changeover,304.8,5796.0,1.05,2443.01,2318.4,94.9,89.3,Conditional Pass,26.7,56.8,CitrusCo Ingredients,BEV-2411-93527,No
BAT-104008,Bengaluru,BL-03,MC-BL-03-4,Dairy, Milk_1L ,A,SUP-BE-61,2024-11-01 11:15:00,2024-11-01 13:11:00,2597.0,2508.0,2388.0,65.0,55.0,Weight Out of Spec,0.0,No Downtime,718.0,14609.0,1.03,2674.83,2526.59,,93.1,Pass,24.4,52.4,FreshFarm Dairies,DRY-2411-10404,NO
BAT-106725,Hyderabad,HY-02,MC-HY-02-5,Snacks,Chips_50g,A,SUP-HY-32,2024-11-01 13:30:00,2024-11-01 15:07:00,4246.0,3023.0,2838.0,,150.0, Contamination Risk ,29.0,Sensor Calibration,331.6,3655.0,0.055,174.54,158.02,90.54,80.6,Conditional Pass,30.8,53.1,GoldenGrain Mills,SNK-2411-23052,Yes
BAT-107190,Chennai,CH-03,MC-CH-03-5,PersonalCare, Shampoo_250ml ,A,SUP-CH-48,2024-11-01 14:30:00,2024-11-01 15:43:00,1806.0,1862.0,1776.0,41.0,,Overfill,0.0,No Downtime,423.8,3290.0,0.28,538.17,508.76,94.54,91.5,PASS,29.8,66.0,HerbalEssence Supply,PSC-2411-97402,No
BAT-106112,Chennai,CH-02,MC-CH-02-4,Beverages,RTD_Tea_250ml,A,SUP-CH-23,2024-11-01 15:15:00,2024-11-01 17:10:00,3847.0,3492.0,3365.0,30.0,97.0,Seal Failure,8.0,Changeover,687.2,15877.0,0.27,959.73,916.65,95.51,88.4,Conditional Pass,28.7,78.0,CitrusCo Ingredients,BEV-2411-51646,No
BAT-105795,Hyderabad,HY-02,MC-HY-02-1,Dairy,Yogurt_150g,B,SUP-HY-87,2024-11-01 21:15:00,2024-11-01 22:50:00,1864.0,1463.0,1372.0,31.0,60.0,Seal Failure,18.0,Power Fluctuation,,10725.0,0.165,249.88,231.5,92.64,79.9,FAIL,30.2,43.3,FreshFarm Dairies,DRY-2411-28622,Yes
BAT-104059,Hyderabad,HY-01,MC-HY-01-5,PersonalCare,Shampoo_250ml,B,SUP-HY-66, 2024-11-01 23:15:00 ,2024-11-02 00:11:00,915.0,868.0,840.0,6.0,22.0,Damaged Pack,0.0, No Downtime ,380.2,2214.0,0.28,252.58,236.88,93.78,89.9,Conditional Pass,28.5,52.1,CareChem Solutions,PSC-2411-59455,No
BAT-103810,Bengaluru,BL-02,MC-BL-02-6,Beverages,Juice_1L, C ,SUP-BE-82,2024-11-02 03:45:00,2024-11-02 05:41:00,4187.0,4039.0,3929.0,42.0,68.0,Label Misprint,,NO DOWNTIME,428.7,10182.0,1.05,4402.69,4169.55,94.7,95.2,Pass,24.2,54.2,CitrusCo Ingredients,BEV-2411-26729,No
BAT-103567,Bengaluru,BL-01,MC-BL-01-3,Snacks,Cookies_200g,C,SUP-BE-56,2024-11-02 04:45:00,2024-11-02 05:41:00,2642.0,2680.0,2523.0,75.0,82.0,Overfill,0.0,No Downtime,360.1,4221.0,0.215,598.74,558.57,93.29,88.1,Conditional Pass,25.1,61.9,GoldenGrain Mills,SNK-2411-80531,No
BAT-103540,Bengaluru,BL-03,MC-BL-03-5,HomeCare,Dishwash_500ml,A, SUP-BE-36 ,2024-11-02 08:30:00,2024-11-02 10:28:00,2134.0,1993.0,1919.0,45.0,29.0,Damaged Pack,0.0,No Downtime,,5494.0,0.56,1128.91,1099.84,97.42,93.3,Pass,26.8,67.3,CleanBase Materials,HMC-2411-18045,No
BAT-101622,Pune,PN-02,MC-PN-02-6,PersonalCare,Shampoo_250ml,A,SUP-PU-21,2024-11-02 08:45:00,2024-11-02 10:55:00,2559.0,2015.0,1870.0,57.0,88.0,Overfill,31.0,PLANNED CLEANING,565.3,6283.0,0.28,582.42,539.56,92.64,78.7,Fail,27.6,53.8,AromaLabs,PSC-2411-26995,Yes
BAT-106613,Chennai,CH-01,MC-CH-01-4,Beverages,Juice_1L,A,SUP-CH-52,2024-11-02 09:45:00,2024-11-02 10:53:00,1813.0,1119.0,1067.0,14.0,38.0,Label Misprint,25.0, Changeover ,174.9,3785.0,1.05,1201.89,1135.05,94.44,79.8,Fail,30.3,58.2,AquaPure Pvt Ltd,BEV-2411-24938,Yes
BAT-107301,Pune,PN-01,MC-PN-01-5,Snacks,Chips_50g,A, SUP-PU-54 ,2024-11-02 12:45:00,2024-11-02 13:36:00,1911.0,1815.0,1730.0,27.0,58.0,OVERFILL,0.0,No Downtime,242.1,2661.0,0.055,101.69,96.64,,85.6,CONDITIONAL PASS,28.7,51.8,SpiceRoute Foods,SNK-2411-62398,No
BAT-101418,Chennai,CH-04,MC-CH-04-1,HomeCare,Detergent_1kg,A, SUP-CH-94 ,2024-11-02 13:00:00,2024-11-02 15:29:00,1980.0,1528.0,1424.0,50.0,54.0,Seal Failure,34.0,Planned Cleaning,843.2,7531.0,1.02,1577.78,1503.48,95.29,77.8,Fail,34.2,80.2,ChemBlend Industries,HMC-2411-91468,Yes
BAT-105554,Bengaluru,BL-02,MC-BL-02-5,Dairy,Milk_1L,B,SUP-BE-51,2024-11-02 19:00:00,2024-11-02 20:12:00,1112.0,886.0,843.0,12.0,31.0,Underfill,13.0,Operator Reset,251.1,7143.0,1.03,959.69,880.65,91.76,83.6,Conditional Pass,25.6,48.0,MilkyWay Co-op,DRY-2411-23369,No
BAT-103373,Chennai,CH-01,MC-CH-01-6,PersonalCare,Shampoo_250ml,B,SUP-CH-74,2024-11-02 19:30:00,2024-11-02 20:23:00,1477.0,1328.0,1268.0,27.0,33.0,Seal Failure,7.0,Planned Cleaning,215.5,2989.0,0.28,383.31,362.6,94.6,89.6,Conditional Pass,27.9,71.9,CareChem Solutions,PSC-2411-21641, No 
BAT-106815,Chennai,CH-02,MC-CH-02-4,Beverages,Juice_1L,B,SUP-CH-18,2024-11-02 20:45:00, 2024-11-02 22:17:00 ,2735.0,2324.0,2194.0,57.0,73.0,Underfill,11.0,Changeover,371.1,12426.0,1.05,2532.02,2363.55,93.35,87.7,Conditional Pass,28.4,54.6,AquaPure Pvt Ltd, BEV-2411-56199 ,No
BAT-101526,Pune,PN-01,MC-PN-01-4, Beverages ,RTD_Tea_250ml, B ,SUP-PU-21,2024-11-02 22:15:00,2024-11-02 23:11:00,1504.0,1473.0,1414.0,24.0,35.0,Damaged Pack,0.0,No Downtime,304.2,5584.0,0.27,409.27,388.26,94.87,89.8,Conditional Pass,27.4,42.1,AquaPure Pvt Ltd,BEV-2411-88484,No
BAT-103112,Bengaluru,BL-03,MC-BL-03-6,Snacks,Chips_50g,C,SUP-BE-99,2024-11-03 02:30:00,2024-11-03 03:41:00,3129.0,2969.0,2820.0,58.0,,Overfill,0.0,No Downtime,461.2,4258.0,0.055,172.02,158.29,92.02,90.4,Pass,27.1,55.5,GoldenGrain Mills,SNK-2411-73519,No
BAT-105094,Chennai,CH-03,MC-CH-03-6,PersonalCare,Toothpaste_150g,C,SUP-CH-78,2024-11-03 03:15:00,2024-11-03 05:00:00,2056.0,1650.0,1556.0,35.0,59.0,Damaged Pack,23.0,Changeover,520.8,8718.0,0.19,326.72,302.29,92.52,84.4,Conditional Pass,30.5,83.9,CareChem Solutions,PSC-2411-58066,No
 BAT-106277 ,Pune,PN-02,MC-PN-02-3,PERSONALCARE,Soap_100g,C, SUP-PU-69 ,2024-11-03 03:15:00,2024-11-03 05:27:00,2538.0,2399.0,2324.0,18.0,57.0,Seal Failure,8.0,Changeover,586.3,7681.0,0.11,265.61,257.62,96.99,89.2,Conditional Pass,27.0,36.8,CareChem Solutions,PSC-2411-18446,No
BAT-104753,Pune,PN-02, MC-PN-02-2 ,Beverages,RTD_Tea_250ml,C,SUP-PU-66,2024-11-03 03:45:00,2024-11-03 04:52:00,1437.0,1445.0,1405.0,15.0,25.0,Contamination Risk,0.0,No Downtime,213.8,,0.27,395.79,383.4,96.87,94.0, Pass ,27.7,53.5,CitrusCo Ingredients,BEV-2411-86527,No
BAT-106034,Hyderabad,HY-02,MC-HY-02-5,Snacks,Chips_50g, C ,SUP-HY-96,2024-11-03 03:45:00,2024-11-03 05:34:00,,4717.0,4518.0,50.0,149.0,Damaged Pack,0.0,No Downtime,,7819.0,0.055,275.89,251.24,91.07,88.0,Conditional Pass,30.1,63.1,CrunchWorks,SNK-2411-34768,No
BAT-100048,Pune,PN-02,MC-PN-02-4,Dairy,Yogurt_150g,C,SUP-PU-56,2024-11-03 04:30:00,2024-11-03 05:56:00,2067.0,1955.0,1862.0,24.0,69.0,Weight Out of Spec,7.0,Planned Cleaning,514.1,5279.0,0.165,,311.19,95.01,86.3,Conditional Pass,28.7,50.0,MILKYWAY CO-OP,DRY-2411-58015,No
BAT-102192,BENGALURU,BL-02,MC-BL-02-5,HomeCare,Dishwash_500ml,C,SUP-BE-52,2024-11-03 05:30:00,2024-11-03 07:43:00,2069.0,1729.0,1629.0,38.0,62.0,Weight Out of Spec,21.0,Changeover,541.6,5223.0,0.56,978.13,933.52,95.44,85.1,Conditional Pass,24.7,55.0,ChemBlend Industries,HMC-2411-73080,No
BAT-100652,Pune,PN-02,MC-PN-02-1,PersonalCare,Toothpaste_150g,C,SUP-PU-11,2024-11-03 06:00:00,2024-11-03 08:04:00,1505.0,1397.0,1340.0,14.0,43.0,Underfill,11.0,Changeover,533.7,7586.0,0.19,278.26,257.26,92.45,86.4,Conditional Pass,29.2,41.3,CARECHEM SOLUTIONS,PSC-2411-87859,No
BAT-105838, Pune ,PN-01,MC-PN-01-2,Snacks, Chips_50g ,C,SUP-PU-48,2024-11-03 07:15:00,2024-11-03 08:29:00,3305.0,3117.0,2970.0,56.0,91.0,Overfill,5.0,Power Fluctuation,334.1,3866.0,0.055,180.39,166.43,92.26,88.5,Conditional Pass,28.0,45.3,CrunchWorks,SNK-2411-71082,No
BAT-101304,Bengaluru,BL-02,MC-BL-02-1,HomeCare, Detergent_1kg ,A,SUP-BE-89,2024-11-03 09:30:00,2024-11-03 10:33:00,802.0,776.0,742.0,22.0,12.0,Weight Out of Spec,0.0,No Downtime,419.1,2448.0,1.02,813.02,779.28,95.85,93.3,Pass,28.0,67.6,CLEANBASE MATERIALS,HMC-2411-92330,No
BAT-106323,Chennai,CH-04,MC-CH-04-4,HomeCare,Detergent_1kg,A,SUP-CH-99,2024-11-03 10:15:00,2024-11-03 12:13:00,2585.0,2136.0,2025.0,39.0,72.0,Underfill,20.0,Planned Cleaning,430.2,5142.0,1.02,2194.61,2105.28,95.93,,Conditional Pass,32.6,64.6,ChemBlend Industries,HMC-2411-22458,No
BAT-104848,Chennai,CH-03,MC-CH-03-5,PersonalCare,Soap_100g,A,SUP-CH-96,2024-11-03 10:45:00,2024-11-03 12:53:00,3142.0,2801.0,2663.0,42.0,96.0,Damaged Pack,15.0,Power Fluctuation,610.2,5450.0,0.11,315.8,297.55,94.22,87.8,Conditional Pass,30.3,72.6,CareChem Solutions,PSC-2411-59583,NO
 BAT-104193 ,Pune,PN-01,MC-PN-01-3,Snacks,Cookies_200g,A, SUP-PU-32 ,2024-11-03 11:30:00,2024-11-03 13:18:00,5319.0,4246.0,4007.0,59.0,180.0,Label Misprint,23.0,Mechanical Jam,316.8,4537.0,0.215,933.92,874.19,93.6,84.5,Conditional Pass,31.6,50.8,SpiceRoute Foods,SNK-2411-58666,Yes
BAT-102543,Chennai,CH-01,MC-CH-01-1,PersonalCare,Soap_100g,A,SUP-CH-26,2024-11-03 12:00:00,2024-11-03 13:41:00,,1413.0,1371.0,6.0,36.0,Weight Out of Spec,0.0,No Downtime,360.2,7664.0,0.11,161.49,151.47,93.8,89.2,Conditional Pass,30.0,71.8,AromaLabs,PSC-2411-82476,No
BAT-105638,Chennai,CH-04,MC-CH-04-2,Dairy,Milk_1L,A,SUP-CH-88,2024-11-03 13:45:00,2024-11-03 14:51:00,1026.0,727.0,685.0,18.0,24.0,Label Misprint,,Mechanical Jam,180.2,7691.0,1.03,773.09,724.09,93.66,83.8,Conditional Pass,34.2,68.1,FreshFarm Dairies,DRY-2411-24699,Yes
BAT-106382,Hyderabad,HY-02,MC-HY-02-6,Beverages,SparklingWater_500ml,A,SUP-HY-91,2024-11-03 14:15:00,2024-11-03 15:15:00,1344.0,1368.0,1325.0,21.0,22.0,Contamination Risk,0.0,No Downtime,421.1,6417.0,0.52,733.96,699.92,95.36,96.4,Pass,29.4,56.6,AquaPure Pvt Ltd,BEV-2411-78151,No
BAT-105905,Hyderabad,HY-01,MC-HY-01-5,Snacks,Cookies_200g,A,SUP-HY-90,2024-11-03 14:45:00,2024-11-03 15:46:00,1786.0,1474.0,1391.0,25.0,58.0,Weight Out of Spec,10.0, Operator Reset ,206.1,4835.0,0.215,327.27,304.44,93.02,84.5,Conditional Pass,27.2,,GoldenGrain Mills,SNK-2411-55782,No
BAT-101159,Bengaluru,BL-01,MC-BL-01-5,HomeCare,Dishwash_500ml,A,SUP-BE-69,2024-11-03 15:30:00,2024-11-03 17:56:00,2096.0,1905.0,,51.0,54.0,Damaged Pack,16.0,Sensor Calibration,536.8,5529.0,0.56,1082.85,1036.56,95.73,84.8,Conditional Pass,24.8,49.7,CLEANBASE MATERIALS,HMC-2411-65961,NO
BAT-104499,Chennai,CH-01,MC-CH-01-5,Beverages,SparklingWater_500ml,B,SUP-CH-19,2024-11-03 17:45:00,2024-11-03 19:31:00,2809.0,2599.0,2513.0,42.0,44.0,Label Misprint,0.0,No Downtime,623.9,13516.0,0.52,1373.77,1328.6,96.71,95.3,Pass,28.5,74.0,TeaLeaf Traders,BEV-2411-46061,No
BAT-107282,Chennai,CH-01,MC-CH-01-1,Dairy, Milk_1L , B ,SUP-CH-43,2024-11-03 18:30:00,2024-11-03 20:26:00,2142.0,1717.0,1603.0,43.0,71.0,Seal Failure,26.0,Mechanical Jam,609.6,9990.0,1.03,1862.21,1695.38,91.04,73.4,Fail,27.5,66.1,MilkyWay Co-op,DRY-2411-15716,Yes
BAT-106305,Pune,PN-02,MC-PN-02-4,Beverages,Juice_1L,B,SUP-PU-62,2024-11-03 21:00:00,2024-11-03 22:42:00,2475.0,2188.0,2080.0,54.0,54.0,Overfill,13.0,Sensor Calibration,465.5,5886.0,1.05,2358.33,2240.7,95.01,87.5,Conditional Pass,28.5,60.5,AquaPure Pvt Ltd,BEV-2411-44822,No
BAT-101107,Chennai,CH-03,MC-CH-03-1,Dairy,Milk_1L, B ,SUP-CH-61,2024-11-03 21:00:00,2024-11-03 22:38:00,2780.0,2025.0,1904.0,47.0,74.0, Underfill ,26.0,Planned Cleaning,350.3,11184.0,1.03,2180.82,2009.53,92.15,81.1,Conditional Pass,29.0,70.0,FreshFarm Dairies,DRY-2411-89559,No
BAT-107499,Pune,PN-01,MC-PN-01-4,Snacks,COOKIES_200G,C,SUP-PU-82,2024-11-04 03:15:00,2024-11-04 04:54:00,3456.0,3186.0,3012.0,45.0,129.0,Overfill,9.0,Sensor Calibration,423.3,5631.0,0.215,697.66,657.25,94.21,85.5,Conditional Pass,26.1,46.8,CrunchWorks,SNK-2411-36076,No
BAT-105454,Hyderabad,HY-01,MC-HY-01-6,Beverages,SparklingWater_500ml,C,SUP-HY-47,2024-11-04 05:00:00,2024-11-04 06:24:00,2458.0,2441.0,2361.0,33.0,47.0,Damaged Pack,0.0,No Downtime,457.1,8964.0,0.52,1295.62,1244.88,96.08,92.2,Pass,27.8,46.8,AquaPure Pvt Ltd,BEV-2411-53669,No
BAT-106690,Bengaluru,BL-02,MC-BL-02-2,Dairy,Yogurt_150g,C,SUP-BE-42,2024-11-04 06:00:00,2024-11-04 07:32:00,2611.0,2207.0,2093.0,45.0,69.0,Label Misprint,11.0,Sensor Calibration,434.0,7487.0,0.165,376.12,352.77,93.79,85.6,Conditional Pass,27.8,67.2,MilkyWay Co-op,DRY-2411-58958,No
BAT-102440,Pune,PN-01,MC-PN-01-4,Snacks,Chips_50g,A,SUP-PU-46,2024-11-04 09:00:00, 2024-11-04 10:37:00 ,3183.0,3084.0,2975.0,28.0,81.0,Underfill,,No Downtime,453.2,8020.0,0.055,173.48,165.16,95.2,92.2,Pass,30.2,58.3,CrunchWorks,SNK-2411-91866,No
BAT-105434,Pune,PN-01,MC-PN-01-3,PersonalCare,Soap_100g,A,SUP-PU-11,2024-11-04 10:45:00,2024-11-04 12:00:00,2091.0,2116.0,2032.0,25.0,59.0,LABEL MISPRINT,0.0,No Downtime,319.9,3504.0,0.11,238.73,226.27,94.78,91.9,Pass,26.4,52.5,AromaLabs,PSC-2411-94451,No
BAT-102108,Chennai,CH-03,MC-CH-03-2,PersonalCare,Toothpaste_150g,A,SUP-CH-60,2024-11-04 15:45:00,2024-11-04 17:47:00,1796.0,1745.0,1686.0,24.0,35.0,Seal Failure,0.0, No Downtime ,594.4,8188.0,0.19,340.53,324.9,95.41,93.6,Pass,34.1,64.4,AromaLabs,PSC-2411-80653,No
BAT-101609,Chennai,CH-03,MC-CH-03-1,Dairy,Milk_1L,B,SUP-CH-47,2024-11-04 18:30:00,2024-11-04 19:33:00,1756.0,1692.0,1603.0,42.0,47.0, Contamination Risk ,0.0,No Downtime,359.4,7135.0,,1765.85,1694.35,95.95,89.3,Conditional Pass,28.4,,MilkyWay Co-op,DRY-2411-52559,No
BAT-105464,Hyderabad,HY-02,MC-HY-02-5,Dairy,Milk_1L,B,SUP-HY-99, 2024-11-04 19:45:00 ,2024-11-04 21:27:00,1624.0,1137.0,1078.0,12.0,47.0,Damaged Pack,28.0,Mechanical Jam,539.9,12579.0,1.03,1240.08,1122.7,90.53,82.8,Conditional Pass,26.7,50.4,MilkyWay Co-op,DRY-2411-34381,Yes
BAT-104148, Hyderabad ,HY-02,MC-HY-02-1,PersonalCare,Toothpaste_150g,B,SUP-HY-95,2024-11-04 21:30:00,2024-11-04 22:34:00,922.0,,,7.0,21.0, Overfill ,16.0, Mechanical Jam ,174.6,2458.0,0.19,135.6,126.54,93.32,88.0,Conditional Pass,33.3,54.8,HerbalEssence Supply,PSC-2411-36468,No
BAT-101639,Pune,PN-01,MC-PN-01-2,Dairy,Yogurt_150g,B,SUP-PU-80,2024-11-04 22:30:00,2024-11-05 00:02:00,2362.0,1979.0,,27.0,59.0,Damaged Pack,14.0,Sensor Calibration,,7044.0,0.165,336.95,316.8,94.02,85.2,Conditional Pass,28.2,52.2,MilkyWay Co-op,DRY-2411-60615,No
BAT-102183,Bengaluru,BL-02,MC-BL-02-5,PersonalCare,Shampoo_250ml,B, SUP-BE-17 ,2024-11-04 23:30:00,2024-11-05 00:47:00,1271.0,1024.0,979.0,10.0,35.0,Damaged Pack,13.0,Power Fluctuation,309.0,3685.0,0.28,294.42,276.92,94.06,85.5,Conditional Pass,24.8,58.2,CareChem Solutions,PSC-2411-27641, No 
BAT-103584,Pune,PN-02,MC-PN-02-3,Snacks,Cookies_200g,C,SUP-PU-60,2024-11-05 00:30:00,2024-11-05 01:17:00,1484.0,1163.0,1105.0,17.0,41.0,Contamination Risk,11.0,Mechanical Jam,147.5,1889.0,0.215,254.31,241.23,94.86,85.2,Conditional Pass,30.4,48.3,CrunchWorks,SNK-2411-75903,No
BAT-100171,Chennai,CH-01,MC-CH-01-2,Snacks,Cookies_200g,C,SUP-CH-59,2024-11-05 02:00:00,2024-11-05 02:56:00,2830.0,2720.0,2594.0,51.0,75.0,Label Misprint,0.0,No Downtime,308.8,2904.0,0.215,601.92,568.67,94.48,89.4,Conditional Pass,30.5,64.2,SpiceRoute Foods,SNK-2411-64125,No
BAT-100505,Bengaluru,BL-03,MC-BL-03-2,Dairy,Milk_1L,C,SUP-BE-67,2024-11-05 04:30:00,2024-11-05 05:41:00,1713.0,1745.0,1661.0,45.0,39.0,Damaged Pack,0.0,No Downtime,536.2,6380.0,1.03,1893.03,1757.18,92.82,93.2,Pass,28.9,59.5, FreshFarm Dairies ,DRY-2411-14183,No
BAT-104189,Bengaluru,BL-03,MC-BL-03-4,HomeCare,Dishwash_500ml, C , SUP-BE-55 ,2024-11-05 05:00:00,2024-11-05 07:27:00,1991.0,,1586.0,46.0,53.0,Underfill,19.0,OPERATOR RESET,609.1,5803.0,0.56,964.23,913.92,94.78,85.8,Conditional Pass,27.8,59.7,CleanBase Materials, HMC-2411-50448 ,No
BAT-105749,Pune,PN-02,MC-PN-02-4,Snacks,Cookies_200g,C,SUP-PU-57,2024-11-05 05:30:00,2024-11-05 06:39:00,2204.0,1351.0,1250.0,33.0,,Seal Failure,26.0,Sensor Calibration,276.1,3859.0,0.215,298.77,275.84,92.33,78.1,Fail,27.5,44.7,SPICEROUTE FOODS,SNK-2411-55737,Yes
BAT-102141,Hyderabad, HY-01 ,MC-HY-01-3,Dairy,Yogurt_150g,A,SUP-HY-74,2024-11-05 08:45:00,2024-11-05 10:39:00,3237.0,2433.0,2293.0,36.0,104.0,Seal Failure,26.0,Mechanical Jam,368.9,8162.0,0.165,412.34,384.29,93.2,79.1,Fail,31.6,59.3,MilkyWay Co-op,DRY-2411-53456,Yes
BAT-105291,Chennai,CH-04,MC-CH-04-6,Snacks,Chips_50g,A,SUP-CH-80,2024-11-05 10:15:00,2024-11-05 11:44:00,4236.0,3079.0,2872.0,58.0,149.0,Damaged Pack,23.0,Changeover,346.0,3360.0,0.055,182.17,161.15,88.46,78.6, Fail ,28.9,51.4, GoldenGrain Mills ,SNK-2411-38105,Yes
BAT-100605,Pune, PN-02 ,MC-PN-02-4,HomeCare,Detergent_1kg,A,SUP-PU-66,2024-11-05 11:00:00,2024-11-05 12:23:00,,1290.0,1231.0,38.0,21.0,Overfill,0.0,No Downtime,582.5,3077.0,1.02,1329.98,1294.38,97.32,,Pass,25.3,42.8,ChemBlend Industries, HMC-2411-23810 ,No
BAT-101977,Pune,PN-01,MC-PN-01-5,PersonalCare,Toothpaste_150g,A,SUP-PU-46,2024-11-05 11:30:00,2024-11-05 12:51:00,2187.0,2045.0,1973.0,32.0,40.0,Overfill,0.0,No Downtime,464.0,3411.0,0.19,407.61,380.95,93.46,95.1,Pass,26.7,43.4,HerbalEssence Supply,PSC-2411-87373,No
BAT-103899,Bengaluru,BL-02,MC-BL-02-3,Dairy,MILK_1L, A ,SUP-BE-51,2024-11-05 11:30:00,2024-11-05 12:58:00,1480.0,1254.0,1194.0,14.0,46.0, Weight Out of Spec ,15.0,Mechanical Jam,336.1,9022.0,1.03,1328.68,1244.24,93.64,86.5, Conditional Pass ,26.3,44.2,MilkyWay Co-op,DRY-2411-22231,No
BAT-100902,CHENNAI,CH-02,MC-CH-02-3,Dairy,Yogurt_150g,A,SUP-CH-84,2024-11-05 15:00:00,2024-11-05 16:36:00,2348.0,2155.0,2088.0,11.0,56.0,Contamination Risk,6.0,Mechanical Jam,531.0,10871.0,0.165,369.44,346.34,93.75,87.2,Conditional Pass,26.0,56.1,FreshFarm Dairies,DRY-2411-81823, No 
BAT-107249,Hyderabad,HY-01,MC-HY-01-3,HomeCare,Detergent_1kg,B,SUP-HY-74,2024-11-05 17:00:00,2024-11-05 18:13:00,877.0,858.0,825.0,,13.0,Seal Failure,0.0,NO DOWNTIME,476.2,4623.0,1.02,887.25,861.9,97.14,94.4,Pass,30.3,57.1,CleanBase Materials,HMC-2411-59981,No
BAT-101017,Pune,PN-02,MC-PN-02-6,Beverages,RTD_Tea_250ml,B,SUP-PU-90,2024-11-05 17:45:00,2024-11-05 19:36:00,2489.0,2487.0,2385.0,39.0,63.0,Seal Failure,0.0,No Downtime,643.1,6583.0,0.27,702.09,654.48,93.22,90.1,Pass,,68.7,CitrusCo Ingredients,BEV-2411-44047,No
BAT-105388,Hyderabad,HY-02,MC-HY-02-3,Dairy,Milk_1L,B, SUP-HY-68 ,2024-11-05 18:00:00,2024-11-05 19:07:00,,855.0,808.0,11.0,36.0,Underfill,18.0,Sensor Calibration,356.6,5300.0,1.03,916.98,843.57,91.99,82.9,Conditional Pass,25.5,49.7,MilkyWay Co-op,DRY-2411-32279,Yes
BAT-103281,Chennai,CH-03,MC-CH-03-2,HomeCare,Detergent_1kg,B,SUP-CH-27,2024-11-05 18:15:00,2024-11-05 19:28:00,1022.0,659.0,,19.0,23.0,Label Misprint,,Mechanical Jam,211.1,3918.0,1.02,,648.72,94.65,84.1,Conditional Pass,29.6,79.0,CleanBase Materials,HMC-2411-22628,Yes
BAT-106108,Pune,PN-01,MC-PN-01-6,Snacks,Cookies_200g, B , SUP-PU-53 ,2024-11-05 20:45:00,2024-11-05 22:00:00,2231.0,1744.0,1662.0,12.0,70.0,Underfill,14.0,Changeover,399.9,3223.0,0.215,396.63,359.91,90.74,78.9,Fail,27.2,47.5,CrunchWorks,SNK-2411-99028,Yes
BAT-101572,Pune,PN-02,MC-PN-02-2,Beverages,RTD_Tea_250ml,B,SUP-PU-43,2024-11-05 23:15:00,2024-11-06 01:08:00,2831.0,2644.0,2537.0,54.0,53.0,Weight Out of Spec,0.0,No Downtime,615.3,10558.0,0.27,725.75,699.57,96.39,92.8,Pass,29.0,51.5,TEALEAF TRADERS,BEV-2411-26112,No
BAT-103443,Hyderabad,HY-01,MC-HY-01-4,Beverages,RTD_Tea_250ml, B ,SUP-HY-36,2024-11-05 23:30:00,2024-11-06 01:22:00,3621.0,2797.0,2623.0,57.0,117.0,Underfill,27.0,Planned Cleaning,304.3,12334.0,0.27,782.88,723.6,92.43,82.0,Conditional Pass,25.8,65.5,CitrusCo Ingredients,BEV-2411-33234,No
